Headline Word,Headline Frequency,Headline Percent
Telescope,2,0.001003563
Tele-Town,1,0.000501781
Television,7,0.003512469
Tell,79,0.039640725
Tell,2,0.001003563
Teller,1,0.000501781
Telling,21,0.010537408
Tell-It-Like-It-Is,1,0.000501781
Tells,121,0.06071554
Telly,1,0.000501781
Temp,1,0.000501781
Temper,1,0.000501781
Temper,1,0.000501781
Temperament,6,0.003010688
Temperaments,1,0.000501781
Temperature,1,0.000501781
Temperatures,1,0.000501781
Tempered,1,0.000501781
Tempest-Tost,1,0.000501781
Temporarily,10,0.005017813
Temporary,5,0.002508907
Temps,2,0.001003563
Temptation,1,0.000501781
Tempting,1,0.000501781
Ten,12,0.006021376
TEN,1,0.000501781
Tenacity,1,0.000501781
Tending,1,0.000501781
Tenfold,1,0.000501781
Tennant,1,0.000501781
Tennessee,36,0.018064128
Tennis,1,0.000501781
Tens,6,0.003010688
Tense,2,0.001003563
Tension,3,0.001505344
Tensions,9,0.004516032
Tentative,3,0.001505344
Tents,1,0.000501781
Tenure,3,0.001505344
Tepid,1,0.000501781
Term,30,0.01505344
Terminally,2,0.001003563
Terminate,2,0.001003563
Terminates,1,0.000501781
Terminology,1,0.000501781
Terms,9,0.004516032
Terri,1,0.000501781
Terrible,47,0.023583722
Terrible,4,0.002007125
Terribly,3,0.001505344
Terrific,1,0.000501781
Terrified,3,0.001505344
Terrifies,3,0.001505344
Terrifying,8,0.004014251
Terrifying,2,0.001003563
Territories,2,0.001003563
Territory,7,0.003512469
Terror,55,0.027597973
Terrorism,62,0.031110442
TERRORISM,1,0.000501781
Terrorism,1,0.000501781
Terrorism-Related,3,0.001505344
Terrorist,24,0.012042752
Terrorist,3,0.001505344
Terroristic,1,0.000501781
Terrorist-Related,1,0.000501781
Terrorists,30,0.01505344
Terrorists,3,0.001505344
Terrorized,1,0.000501781
Terrorizing,1,0.000501781
Terrors,1,0.000501781
Terry,5,0.002508907
Tesla,3,0.001505344
Test,49,0.024587285
Test,1,0.000501781
Tested,3,0.001505344
Testicles,1,0.000501781
Testifies,1,0.000501781
Testify,31,0.015555221
Testifying,3,0.001505344
Testimony,27,0.013548096
Testing,14,0.007024939
Testosterone-Fueled,1,0.000501781
Tests,25,0.012544533
Testy,3,0.001505344
Texan,2,0.001003563
Texans,6,0.003010688
Texas,212,0.106377641
Texas,1,0.000501781
Texas/Mexico,1,0.000501781
Texit,1,0.000501781
Text,11,0.005519595
Textbook,2,0.001003563
Textbook,1,0.000501781
Textbooks,1,0.000501781
Texting,1,0.000501781
t-Gibbon,1,0.000501781
THAAD,2,0.001003563
Thad,2,0.001003563
Thailand,1,0.000501781
Thalia,1,0.000501781
Thank,25,0.012544533
Thank,2,0.001003563
Thankful,1,0.000501781
Thanking,3,0.001505344
Thankless,1,0.000501781
Thanks,39,0.019569472
Thanksgiving,16,0.008028501
Thank-You,2,0.001003563
ThankYouObama,1,0.000501781
Tharpe,1,0.000501781
That,3,0.001505344
ThatMexicanThing,1,0.000501781
Thaw,1,0.000501781
THC,1,0.000501781
The,85,0.042651413
The…,1,0.000501781
Theater,6,0.003010688
Theaters,1,0.000501781
Theatre,1,0.000501781
Theatrics,1,0.000501781
TheBlaze,1,0.000501781
TheDress,1,0.000501781
Thee,2,0.001003563
Theft,10,0.005017813
Theft,1,0.000501781
Their,1,0.000501781
Theme,2,0.001003563
Theocratic,1,0.000501781
Theodore,1,0.000501781
Theodore,1,0.000501781
Theology,3,0.001505344
Theories,9,0.004516032
Theorist,6,0.003010688
Theorists,1,0.000501781
Theorizing,1,0.000501781
Theory,28,0.014049877
Therapy,11,0.005519595
There,13,0.006523157
Thereof,2,0.001003563
Theresa,1,0.000501781
Thermonuclear,1,0.000501781
These,3,0.001505344
They,10,0.005017813
Thibodaux,1,0.000501781
Thickness,1,0.000501781
Thief,1,0.000501781
Thiel,6,0.003010688
Thieves,1,0.000501781
Thighs,1,0.000501781
Thin,3,0.001505344
Thing,102,0.051181695
Things,87,0.043654975
Things,1,0.000501781
Think,203,0.101861609
Thinkers,1,0.000501781
Thinking,14,0.007024939
THINKING,1,0.000501781
Thinks,113,0.05670129
Thinner,1,0.000501781
Third,46,0.023081941
Third-Graders,1,0.000501781
Third-Party,11,0.005519595
Thirst,1,0.000501781
This,16,0.008028501
ThisIsAlsoWhoWeAre,1,0.000501781
ThisIsNotUs,2,0.001003563
ThisIsNotUS,1,0.000501781
Thom,2,0.001003563
Thomas,21,0.010537408
Thompson,3,0.001505344
Thornburgh,1,0.000501781
Thorough,1,0.000501781
Though,9,0.004516032
Thought,40,0.020071253
Thoughts,18,0.009032064
Thoughts,2,0.001003563
Thousand,5,0.002508907
Thousands,59,0.029605098
Thread,3,0.001505344
Threat,90,0.045160319
Threat,1,0.000501781
Threaten,18,0.009032064
Threatened,10,0.005017813
Threatening,12,0.006021376
Threatens,56,0.028099754
Threats,48,0.024085504
Three,38,0.01906769
three,1,0.000501781
Three,1,0.000501781
Three-Step,1,0.000501781
Three-Year,1,0.000501781
Threshold,1,0.000501781
Threw,6,0.003010688
Thrilled,7,0.003512469
Thrilling,1,0.000501781
Thrillist,2,0.001003563
Thrills,1,0.000501781
Thriving,3,0.001505344
Throat,1,0.000501781
Thrones,6,0.003010688
Throttle,1,0.000501781
Through,1,0.000501781
Throughout,2,0.001003563
Throw,14,0.007024939
Throw,1,0.000501781
Throwback,2,0.001003563
Throwdown,1,0.000501781
Throwing,1,0.000501781
Throwing,1,0.000501781
Thrown,5,0.002508907
Throws,24,0.012042752
Thug,1,0.000501781
Thugs,1,0.000501781
Thugs,1,0.000501781
Thumb,1,0.000501781
Thumbs,3,0.001505344
Thumped,1,0.000501781
Thumping,1,0.000501781
Thune,1,0.000501781
Thursday,76,0.038135381
Thwart,6,0.003010688
Thwarted,2,0.001003563
Tiara,1,0.000501781
Tibet,4,0.002007125
Tibetan,1,0.000501781
Tic,1,0.000501781
Tick,1,0.000501781
Ticker,2,0.001003563
Ticket,21,0.010537408
Ticket,1,0.000501781
Ticketed,1,0.000501781
Tickets,4,0.002007125
Ticks,1,0.000501781
Tide,4,0.002007125
Tie,4,0.002007125
Tie-Breaker,1,0.000501781
Tied,19,0.009533845
Ties,70,0.035124693
ties,1,0.000501781
Tiger,1,0.000501781
Tigers,1,0.000501781
Tight,11,0.005519595
Tightening,3,0.001505344
Tightens,5,0.002508907
Tightrope,1,0.000501781
Tiki,1,0.000501781
Tikrit,1,0.000501781
til,1,0.000501781
Till,1,0.000501781
Tillerson,46,0.023081941
Tillis,3,0.001505344
Tillis-Hagan,1,0.000501781
Tilsen,1,0.000501781
Tim,59,0.029605098
Timberlake,1,0.000501781
Time,293,0.147021928
TIME,1,0.000501781
Time,1,0.000501781
Timed,1,0.000501781
Timelapses,1,0.000501781
Timeline,4,0.002007125
Timely,1,0.000501781
Timeout,1,0.000501781
Times,87,0.043654975
Times,1,0.000501781
Timetable,1,0.000501781
Timid,3,0.001505344
Timing,5,0.002508907
Tina,1,0.000501781
Tinder,3,0.001505344
Tiny,7,0.003512469
Tip,4,0.002007125
Tipped,1,0.000501781
Tipping,6,0.003010688
Tipping,1,0.000501781
Tips,5,0.002508907
Tipton,1,0.000501781
Tirade,3,0.001505344
Tirades,2,0.001003563
Tired,13,0.006523157
Tirelli,1,0.000501781
Tis,1,0.000501781
Tissue,5,0.002508907
Titanic,1,0.000501781
Titans,5,0.002508907
Title,5,0.002508907
Titles,2,0.001003563
TK,2,0.001003563
To,7,0.003512469
Toast,2,0.001003563
Toasts,1,0.000501781
Tobacco,2,0.001003563
Toby,1,0.000501781
Tock,1,0.000501781
Today,57,0.028601535
TODAY,2,0.001003563
Todd,11,0.005519595
Toddler,2,0.001003563
Toddlers,2,0.001003563
To-Do,1,0.000501781
Together,28,0.014049877
Toilet,1,0.000501781
Toilets,1,0.000501781
Told,45,0.02258016
Tolerance,6,0.003010688
Tolerant,1,0.000501781
Tolerate,4,0.002007125
Tolerated,1,0.000501781
Tolerating,1,0.000501781
Toll,9,0.004516032
Tolls,1,0.000501781
Tom,95,0.047669226
Tomas,1,0.000501781
Tombstones,2,0.001003563
Tomi,4,0.002007125
Tomorrow,3,0.001505344
Ton,3,0.001505344
Tone,7,0.003512469
Tone-Deaf,2,0.001003563
Tongue,2,0.001003563
Tonight,16,0.008028501
Toning,1,0.000501781
Tonkin,1,0.000501781
Tony,3,0.001505344
Too,7,0.003512469
Too-Big-To-Fail,2,0.001003563
Toobin,2,0.001003563
Took,36,0.018064128
Tool,6,0.003010688
Toolbox,1,0.000501781
Too-Long,2,0.001003563
Tools,2,0.001003563
Tools,1,0.000501781
Toomey,10,0.005017813
Tooth,1,0.000501781
Top,232,0.116413267
Top,1,0.000501781
Top-Down,1,0.000501781
Topic,2,0.001003563
Topple,1,0.000501781
Toppling,1,0.000501781
Toppling,1,0.000501781
Tops,4,0.002007125
Top-Secret,3,0.001505344
Top-Two,1,0.000501781
Torch-Carrying,1,0.000501781
Torched,2,0.001003563
Torches,6,0.003010688
Torn,1,0.000501781
Tornado,1,0.000501781
Tornadoes,2,0.001003563
Toronto,1,0.000501781
Torpedo,2,0.001003563
Torque,1,0.000501781
Torres-Spelliscy,1,0.000501781
Tort,1,0.000501781
Tort,1,0.000501781
Tortoises,1,0.000501781
Tortola,1,0.000501781
Torture,50,0.025089066
Torture,6,0.003010688
tortured,1,0.000501781
Tortured,1,0.000501781
Torture-Friendly,1,0.000501781
Torturer,1,0.000501781
Torturing,3,0.001505344
Tory,2,0.001003563
Toss,5,0.002508907
Tossed,2,0.001003563
Tosses,8,0.004014251
Toss-Up,1,0.000501781
Total,16,0.008028501
Total,2,0.001003563
Totalitarian,1,0.000501781
Totalitarianism,1,0.000501781
Totalitarians,1,0.000501781
Totally,28,0.014049877
Totally,2,0.001003563
Toters,1,0.000501781
Touch,8,0.004014251
Touched,1,0.000501781
Touching,7,0.003512469
Tough,51,0.025590848
Tough,2,0.001003563
Toughening,1,0.000501781
Tougher,9,0.004516032
Toughest,2,0.001003563
Toughest,1,0.000501781
Touhill,1,0.000501781
Tour,13,0.006523157
Tourism,3,0.001505344
Tourists,2,0.001003563
Tournament,2,0.001003563
Tours,1,0.000501781
Tout,4,0.002007125
Touted,3,0.001505344
Touting,2,0.001003563
Touts,16,0.008028501
Tov,1,0.000501781
Toward,53,0.02659441
toward,1,0.000501781
Towards,10,0.005017813
Towels,1,0.000501781
Tower,23,0.01154097
Towers,1,0.000501781
Town,83,0.04164785
Town,1,0.000501781
Towns,4,0.002007125
Townville,1,0.000501781
Toxic,18,0.009032064
Toxic,2,0.001003563
Toy,1,0.000501781
Toya,1,0.000501781
Toyota,1,0.000501781
Toys,2,0.001003563
TPA,1,0.000501781
TPP,21,0.010537408
Traced,1,0.000501781
Track,24,0.012042752
Track/TPP,1,0.000501781
Tracked,1,0.000501781
Trackers,1,0.000501781
Tracking,6,0.003010688
Tracks,1,0.000501781
Tracy,2,0.001003563
Trade,111,0.055697727
Trademark,6,0.003010688
Trademarked,1,0.000501781
Trademarks,3,0.001505344
Trades,2,0.001003563
Trading,11,0.005519595
Tradition,12,0.006021376
Traditional,2,0.001003563
Traditional,1,0.000501781
Traditionally,1,0.000501781
Traffic,9,0.004516032
Traffickers,1,0.000501781
Trafficking,11,0.005519595
Traffic-Stop,1,0.000501781
Traffic-Stopping,1,0.000501781
Traficant,1,0.000501781
Tragedies,1,0.000501781
Tragedy,14,0.007024939
Tragedy,1,0.000501781
Tragic,2,0.001003563
Tragic,2,0.001003563
Trail,22,0.011039189
trail,1,0.000501781
Trailblazers,1,0.000501781
Trailing,3,0.001505344
Trails,4,0.002007125
Train,21,0.010537408
Training,20,0.010035626
Trait,2,0.001003563
Traitor,1,0.000501781
Traitor,1,0.000501781
Trajectory,1,0.000501781
Tramp,1,0.000501781
Trampled,1,0.000501781
Tramples,1,0.000501781
Trance,1,0.000501781
Tranquil,1,0.000501781
Tranquilized,1,0.000501781
Trans,19,0.009533845
transactions,1,0.000501781
Transactions,1,0.000501781
TransCanada,1,0.000501781
Transcended,1,0.000501781
Transcript,4,0.002007125
Transcripts,2,0.001003563
Trans-Fat,1,0.000501781
Transfer,2,0.001003563
Transfers,2,0.001003563
Transform,2,0.001003563
Transformation,1,0.000501781
Transformative,2,0.001003563
Transformed,2,0.001003563
Transforming,2,0.001003563
Trans-Friendly,2,0.001003563
Transgender,71,0.035626474
transgender,1,0.000501781
Transgender-Friendly,1,0.000501781
Transgressions,1,0.000501781
Transhumanist,1,0.000501781
Transit,5,0.002508907
Transition,27,0.013548096
Transition,1,0.000501781
Transition-Related,1,0.000501781
Translate,2,0.001003563
Translation,1,0.000501781
Transmitted,1,0.000501781
Trans-Pacific,11,0.005519595
Transparency,14,0.007024939
Transparent,9,0.004516032
Transphobic,2,0.001003563
Transplanted,1,0.000501781
Transplanting,1,0.000501781
Transport,1,0.000501781
Transportation,11,0.005519595
Transubstantiate,1,0.000501781
Trap,12,0.006021376
Trap,1,0.000501781
Trapped,4,0.002007125
Traps,1,0.000501781
Trash,5,0.002508907
Trash,1,0.000501781
Trashed,1,0.000501781
Trashes,8,0.004014251
Trashing,6,0.003010688
Trauma,4,0.002007125
Traumatized,2,0.001003563
Travel,146,0.073260073
travel,1,0.000501781
Traveled,2,0.001003563
Traveler,1,0.000501781
Travelers,13,0.006523157
Traveling,3,0.001505344
Travels,3,0.001505344
Travis,3,0.001505344
Trayvon,2,0.001003563
Tread,1,0.000501781
Treading,1,0.000501781
Treason,5,0.002508907
Treasonous,2,0.001003563
Treasons,1,0.000501781
Treasury,35,0.017562346
Treat,17,0.008530283
Treated,10,0.005017813
Treating,6,0.003010688
Treatment,19,0.009533845
Treatments,1,0.000501781
Treats,4,0.002007125
Treaty,2,0.001003563
Tree,2,0.001003563
Treehuggers,1,0.000501781
Trees,3,0.001505344
Trek,2,0.001003563
Trembling,1,0.000501781
Tremendous,3,0.001505344
Tremendous,2,0.001003563
Trenches,1,0.000501781
Trend,4,0.002007125
Trending,1,0.000501781
Trends,7,0.003512469
Trent,2,0.001003563
Trespasses,1,0.000501781
Trespassing,1,0.000501781
Trevor,12,0.006021376
Trexit,1,0.000501781
Trey,12,0.006021376
Trial,30,0.01505344
trial,1,0.000501781
Trials,4,0.002007125
Triangulation,1,0.000501781
Tribal,3,0.001505344
Tribe,9,0.004516032
Tribes,1,0.000501781
Tribulation,1,0.000501781
Tribune,1,0.000501781
Tribute,15,0.00752672
Tributes,2,0.001003563
Trick,9,0.004516032
Trick,1,0.000501781
Tricked,3,0.001505344
Trickle-Down,7,0.003512469
Trick-Or-Treaters,2,0.001003563
Tricks,2,0.001003563
Tricky,2,0.001003563
Tried,50,0.025089066
Tries,55,0.027597973
Trigger,2,0.001003563
Triggered,1,0.000501781
Triggers,2,0.001003563
Trillion,9,0.004516032
Trim,2,0.001003563
Trims,1,0.000501781
Trip,36,0.018064128
TripAdvisor,1,0.000501781
Triple,4,0.002007125
Triple,1,0.000501781
Tripled,1,0.000501781
Triples,1,0.000501781
Tripped,1,0.000501781
Trips,4,0.002007125
Triumph,5,0.002508907
Triumphant,1,0.000501781
Triumphs,5,0.002508907
Troglodyte,1,0.000501781
Trojan,4,0.002007125
Troll,14,0.007024939
Trolled,5,0.002508907
Trolling,4,0.002007125
Trolls,35,0.017562346
Trompe,1,0.000501781
Troompa,1,0.000501781
Troop,9,0.004516032
Trooper,1,0.000501781
Troops,43,0.021576597
Tropes,1,0.000501781
Trophy,1,0.000501781
Tropical,1,0.000501781
Trots,2,0.001003563
Trouble,32,0.016057002
Troubled,6,0.003010688
Troubled,4,0.002007125
Troubles,4,0.002007125
Troubling,5,0.002508907
Troubling,2,0.001003563
Trounce,1,0.000501781
Trounced,1,0.000501781
Trounces,2,0.001003563
Trove,3,0.001505344
Truce,3,0.001505344
Truck,8,0.004014251
Trucker,1,0.000501781
Truckers,1,0.000501781
Trucking,1,0.000501781
Trucks,2,0.001003563
Trudeau,9,0.004516032
Truest,1,0.000501781
Truly,10,0.005017813
Truly,2,0.001003563
Truman,1,0.000501781
Trump,7175,3.600280998
Trump,16,0.008028501
TRUMP,3,0.001505344
Trump/Comey,1,0.000501781
Trump/He,1,0.000501781
Trump/Katie,1,0.000501781
Trump/Netanyahu,1,0.000501781
Trump/Russia,2,0.001003563
Trump/Schumer,1,0.000501781
Trump…,1,0.000501781
Trump—Despite,1,0.000501781
Trump—It,1,0.000501781
Trump-Abandoning,1,0.000501781
Trump-Backed,1,0.000501781
Trumpcare,43,0.021576597
TrumpCare,2,0.001003563
TrumpCare,1,0.000501781
Trump-Centered,1,0.000501781
Trump-Clinton,1,0.000501781
Trump-Comey,2,0.001003563
Trump-Dem,1,0.000501781
Trump-Don,1,0.000501781
Trump-Duke,1,0.000501781
Trumped,1,0.000501781
Trump-Era,2,0.001003563
Trumpers,3,0.001505344
Trump-Favored,1,0.000501781
Trump-Hating,1,0.000501781
Trumpian,4,0.002007125
Trump-Induced,2,0.001003563
Trumping,2,0.001003563
Trump-Inspired,2,0.001003563
Trumpism,2,0.001003563
Trumpismo,1,0.000501781
Trumpist,1,0.000501781
Trumpistan,1,0.000501781
TrumpLand,1,0.000501781
Trumpland,1,0.000501781
Trumpless,1,0.000501781
Trump-Like,3,0.001505344
Trump-Linked,2,0.001003563
Trump-Loving,1,0.000501781
Trumpocalypse,1,0.000501781
Trumponomics,1,0.000501781
Trump-Proof,1,0.000501781
Trump-Proofing,1,0.000501781
Trump-Putin,4,0.002007125
Trump-Related,2,0.001003563
Trump-Russia,16,0.008028501
Trump-Ryan,1,0.000501781
Trumps,17,0.008530283
Trumps,1,0.000501781
Trump-Sanders,1,0.000501781
Trump-Schumer-Pelosi,1,0.000501781
TrumpSoPoor,1,0.000501781
Trumpsters,2,0.001003563
Trump-Style,7,0.003512469
Trump-Supporting,1,0.000501781
TrumpTaxScam,1,0.000501781
Trumpterra,1,0.000501781
TrumPutin,1,0.000501781
TrumpWon,1,0.000501781
Trump-World,1,0.000501781
Trust,36,0.018064128
Trust,3,0.001505344
Trusted,9,0.004516032
Trustees,1,0.000501781
Trusting,1,0.000501781
Trusts,2,0.001003563
Trustworthy,2,0.001003563
Truth,44,0.022078378
Truther,6,0.003010688
Truthers,1,0.000501781
Truthiness,1,0.000501781
Truths,6,0.003010688
Try,58,0.029103317
Trying,111,0.055697727
TSA,5,0.002508907
Tsar,1,0.000501781
Tsarnaev,1,0.000501781
T-Shirt,4,0.002007125
T-Shirts,1,0.000501781
tshow,1,0.000501781
Tsipras,1,0.000501781
Tsunami,5,0.002508907
T-Time,1,0.000501781
tty,2,0.001003563
Tu,1,0.000501781
Tube,3,0.001505344
Tuberculosis,4,0.002007125
Tubes,1,0.000501781
Tubman,2,0.001003563
Tucker,2,0.001003563
Tucking,1,0.000501781
Tucson,1,0.000501781
Tuesday,101,0.050679914
Tuesday,2,0.001003563
Tuesdays,1,0.000501781
Tuition,4,0.002007125
Tulsa,1,0.000501781
Tulsi,4,0.002007125
Tumbling,1,0.000501781
Tumblr,2,0.001003563
Tumor,4,0.002007125
Tumult,2,0.001003563
Tumultuous,2,0.001003563
Tune,2,0.001003563
Tuned,1,0.000501781
Tunnel,4,0.002007125
Tunnels,1,0.000501781
Turbulent,1,0.000501781
Turd,2,0.001003563
Turf,4,0.002007125
Turing,1,0.000501781
Turkey,24,0.012042752
TURKEY,1,0.000501781
Turkeys,2,0.001003563
Turkish,6,0.003010688
Turmoil,11,0.005519595
Turn,55,0.027597973
Turn,1,0.000501781
Turned,25,0.012544533
Turned,1,0.000501781
Turner,8,0.004014251
Turning,17,0.008530283
Turnout,20,0.010035626
Turns,49,0.024587285
Tussle,1,0.000501781
Tutored,1,0.000501781
Tutu,2,0.001003563
TV,43,0.021576597
Tweak,4,0.002007125
Tweaked,1,0.000501781
Tweaks,3,0.001505344
Tweens,2,0.001003563
Tweet,69,0.034622911
Tweeted,1,0.000501781
Tweeter,1,0.000501781
Tweeters,3,0.001505344
Tweeting,16,0.008028501
Tweetless,1,0.000501781
Tweets,80,0.040142506
Tweetstorm,5,0.002508907
Twelve,2,0.001003563
Twenty,1,0.000501781
Twenty-First,2,0.001003563
Twice,13,0.006523157
Twig,1,0.000501781
Twilight,1,0.000501781
Twin,1,0.000501781
Twirling,1,0.000501781
Twist,3,0.001505344
Twisted,2,0.001003563
Twisted,1,0.000501781
Twisting,1,0.000501781
Twists,6,0.003010688
Twitter,128,0.064228009
Twitter,1,0.000501781
Twitterverse,3,0.001505344
Two,109,0.054694164
Two,1,0.000501781
Twofer,1,0.000501781
Two-fer,1,0.000501781
Two-For-One,1,0.000501781
Two-Oxymoron,1,0.000501781
Two-State,2,0.001003563
Two-Thirds,6,0.003010688
Two-Way,1,0.000501781
Two-Year,1,0.000501781
Twump,1,0.000501781
TX,1,0.000501781
Tycoons,1,0.000501781
Type,5,0.002508907
Typical,2,0.001003563
Typo,3,0.001505344
Typography,1,0.000501781
Typos,1,0.000501781
Tyrannical,1,0.000501781
Tyranny,3,0.001505344
Tyrant,1,0.000501781
Tyrants,1,0.000501781
Tyrants,1,0.000501781
Tyson,1,0.000501781
U,4,0.002007125
U.F.O,1,0.000501781
U.K,4,0.002007125
U.K.,4,0.002007125
U.N,5,0.002508907
U.N.,6,0.003010688
U.S,242,0.12143108
U.S.,541,0.271463696
U.S./Mexico,1,0.000501781
U.S.A,1,0.000501781
U.S.-Africa,1,0.000501781
U.S.-Asia,1,0.000501781
U.S.-Backed,1,0.000501781
U.S.-China,1,0.000501781
U.S.-Cuba,4,0.002007125
U.S.-Cuban,2,0.001003563
U.S.-Germany,1,0.000501781
U.S.-Iran,2,0.001003563
U.S.-Iranian,1,0.000501781
U.S.-Israeli,1,0.000501781
U.S.-Led,1,0.000501781
U.S.-Mexico,7,0.003512469
U.S.-Russia,5,0.002508907
U.S.-Saudi,1,0.000501781
U.S.-Turkish,1,0.000501781
U.S-Backed,1,0.000501781
U2,2,0.001003563
UAE,3,0.001505344
UAW,1,0.000501781
Uber,16,0.008028501
Uber-Rich,1,0.000501781
UC,6,0.003010688
UC-Davis,1,0.000501781
UCLA,1,0.000501781
UConn,1,0.000501781
Udall,4,0.002007125
UDPATE,1,0.000501781
UFO,1,0.000501781
Uganda,2,0.001003563
Uglier,1,0.000501781
Ugliest,3,0.001505344
Ugliness,3,0.001505344
Ugliness,1,0.000501781
Ugly,18,0.009032064
Uh,2,0.001003563
Uh-oh,1,0.000501781
UK,24,0.012042752
Ukraine,27,0.013548096
Ukraine/Russia,1,0.000501781
Ukrainian,3,0.001505344
Ukrane,1,0.000501781
Ukranians,1,0.000501781
Ulterior,1,0.000501781
Ultimate,10,0.005017813
Ultimatum,2,0.001003563
Ultra-Conservative,2,0.001003563
Ultra-Premature,1,0.000501781
Ultras,1,0.000501781
Ultrasound,2,0.001003563
Ulysses,1,0.000501781
Umbrage,1,0.000501781
Umpires,1,0.000501781
Umpqua,1,0.000501781
UN,32,0.016057002
Un,11,0.005519595
Unable,2,0.001003563
Unacceptable,4,0.002007125
Unacceptable,3,0.001505344
Unaccompanied,1,0.000501781
Unaccountable,1,0.000501781
Unaffordable,1,0.000501781
Un-American,2,0.001003563
Un-American,2,0.001003563
Unanimous,3,0.001505344
Unanimously,3,0.001505344
Unanswered,3,0.001505344
Unaoil,4,0.002007125
Unappealing,1,0.000501781
Unarmed,14,0.007024939
Unattractive,1,0.000501781
Unauthorized,6,0.003010688
Unaware,1,0.000501781
Unban,1,0.000501781
Unbearable,4,0.002007125
Unbeelieveable,1,0.000501781
Unbelievable,1,0.000501781
Unbelievably,1,0.000501781
Unblock,1,0.000501781
Unbound,1,0.000501781
UNC,1,0.000501781
Unceremoniously,1,0.000501781
Uncertain,4,0.002007125
Uncertainty,8,0.004014251
Unchallenged,1,0.000501781
Un-Civil,1,0.000501781
Unclassified,1,0.000501781
Unclassify,1,0.000501781
Uncle,6,0.003010688
Unclear,6,0.003010688
Uncomfortable,5,0.002508907
Uncommitted,1,0.000501781
Unconcerned,1,0.000501781
Unconscionable,1,0.000501781
Unconscionable,1,0.000501781
Unconservatism,1,0.000501781
Unconstitutional,21,0.010537408
Uncontained,1,0.000501781
Unconventional,1,0.000501781
